Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LossPi	LossQ	Time
93	3458.847	27.778164	3505.2278	3424.777	3541.4407	6.7248673	3563.154	3525.8594	1000.0	1000.0	464999	297.8492	56.959484	297.8489	56.956715	-298.33224	10.6946535	4829.9055824279785
94	3100.413	736.9063	3483.936	1626.725	3500.3523	12.097289	3526.3242	3476.0017	893.6	1000.0	469999	298.39056	57.060547	298.39035	57.058086	-298.80573	10.87177	4885.509090662003
95	3436.642	29.202206	3477.93	3388.3767	3064.6501	785.97614	3538.3713	1382.227	1000.0	888.35	474999	298.74152	56.97268	298.7415	56.973324	-299.17853	10.949691	4935.609414577484
96	3387.6824	83.4198	3454.6633	3228.1548	2468.292	1082.0914	3470.412	1144.1484	980.4	714.3	479999	299.15207	56.706818	299.15207	56.70762	-299.59573	10.909653	4990.499584913254
97	3475.6367	31.207333	3508.3774	3424.1533	3481.6094	4.0079966	3489.6865	3476.1562	1000.0	1000.0	484999	299.75598	56.422195	299.75626	56.41903	-300.2314	10.111316	5044.435704469681
98	3415.7449	233.6068	3532.621	2894.0605	3514.644	9.339067	3536.2192	3498.7869	969.5	1000.0	489999	300.4046	56.070984	300.40482	56.066925	-300.8813	10.567775	5099.146380186081
99	3462.5164	31.499176	3511.9514	3421.1401	2782.461	735.15857	3521.3914	1551.3142	1000.0	797.15	494999	300.9429	56.114548	300.9429	56.11724	-301.43942	10.722032	5154.2617609500885
100	3464.934	19.620333	3492.46	3438.8767	3404.4863	9.826846	3434.194	3388.3835	1000.0	1000.0	499999	301.45206	56.050278	301.45193	56.050495	-301.94485	9.908539	5206.020372629166
101	3463.8843	37.989697	3511.9956	3416.9324	3379.0854	406.92862	3590.891	1936.9028	1000.0	956.1	504999	301.9363	55.82924	301.9362	55.82549	-302.3686	10.219852	5258.610830545425
102	1991.9762	1695.9359	3492.3186	27.38994	3505.4897	4.7109494	3515.9526	3495.7852	583.0	1000.0	509999	302.4605	55.673813	302.46057	55.672455	-302.88025	9.982825	5312.104869604111
103	3495.689	20.18058	3520.9084	3477.08	3570.8633	18.295898	3592.816	3500.1997	1000.0	1000.0	514999	302.7993	55.78285	302.79916	55.782288	-303.21072	10.025618	5363.061866521835
104	3139.7783	830.26715	3523.3496	1283.379	3536.7397	7.2836685	3548.434	3522.6182	894.1667	1000.0	519999	303.3947	55.57752	303.39435	55.576134	-303.79584	10.148636	5418.518929719925
105	3220.29	550.7561	3512.5342	1989.9406	3592.9602	9.527794	3610.2607	3576.3235	927.0	1000.0	524999	304.06125	55.278194	304.06137	55.275482	-304.42056	9.295178	5468.536107540131
