Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	PolicyLoss	ValueLoss	Entropy	AvgKL	StopIter
101	598.8398	363.24255	1152.8063	23.176527	636.0	96.59296	17.627972	148.75368	-49.406586	505000	-0.12151677	240.27893	-1.498823	0.051994704	79.0
102	507.49863	349.58377	1036.5547	64.08478	538.8333	103.611855	10.004879	142.11758	-49.43434	510000	-0.12852344	408.12515	-1.5893451	0.02991261	79.0
103	730.8369	374.47397	1142.569	40.13743	819.3333	82.471016	22.24115	146.67981	-6.6398773	515000	-0.089761145	187.83972	-1.5587626	0.0779484	13.0
104	641.6397	302.333	1126.8649	115.951614	602.5	97.332016	18.640133	154.5732	-89.34825	520000	-0.122466944	368.7192	-1.649875	0.03459333	79.0
105	435.6698	403.14365	1162.3966	36.211563	414.77777	101.26489	16.208338	165.8207	22.803226	525000	-0.12537496	546.7726	-1.7387924	-0.0076358705	79.0
106	917.08997	254.80753	1195.5742	577.21295	905.0	91.79931	17.144554	144.56587	2.9798956	530000	-0.08974134	206.31775	-1.7360188	0.07512981	11.0
107	389.01926	384.01462	1078.915	5.7344875	351.66666	103.26639	18.573044	153.31137	3.907297	535000	-0.11733393	444.8258	-1.8433342	-0.010522479	79.0
108	609.0142	511.0185	1210.0573	1.4865258	520.2857	96.4118	11.326539	151.0155	-8.930404	540000	-0.12746587	409.727	-1.8773968	0.04831281	79.0
109	557.6915	347.84235	1057.1002	138.17819	602.0	91.18585	22.17686	145.97665	-2.1755278	545000	-0.113287345	325.88434	-1.9228547	0.01725398	79.0
110	669.66956	330.9142	1177.708	195.24628	602.8571	102.55243	10.572217	165.49335	10.864491	550000	-0.07150078	449.24304	-1.9651974	0.0801522	11.0
111	373.5192	367.3923	1012.58307	8.376716	376.375	91.30827	17.487387	138.4335	-20.083893	555000	-0.05709749	394.80066	-1.952834	0.07939085	8.0
112	525.1024	410.2816	1197.3861	91.07655	522.5714	88.14095	19.725168	146.53487	-86.21171	560000	-0.119850926	312.09027	-2.0060937	0.037405144	79.0
113	724.0075	393.87152	1225.0068	138.30885	609.1667	103.99007	14.226926	157.39677	-36.40375	565000	-0.13327797	375.07455	-2.090561	0.064745724	79.0
114	880.87177	399.2109	1262.1282	129.51053	805.4	105.42749	17.35428	151.21696	-31.591076	570000	-0.12096675	312.91644	-2.1152902	0.026785083	79.0
115	693.64703	386.4668	1220.7802	258.11716	602.8333	113.347	9.956572	161.71231	-19.250097	575000	-0.12285127	526.5571	-2.2253969	0.019268844	79.0
116	609.104	466.04633	1202.4012	64.26748	528.3333	105.45506	12.194317	144.35147	-128.55225	580000	-0.0450655	411.6109	-2.2391036	0.07808457	6.0
117	525.24786	450.53757	1312.7776	6.920222	454.0	111.47065	12.300855	146.85155	-77.68747	585000	-0.122282766	551.4479	-2.3005028	0.030527072	79.0
118	935.16595	326.4493	1270.1849	329.86496	804.8333	107.164734	15.582262	154.93022	-178.33522	590000	-0.07028193	305.8521	-2.2815428	0.07685012	9.0
119	680.44434	378.85034	1150.302	211.3788	632.5	103.38522	22.732704	151.18468	-23.340746	595000	-0.053427678	429.2036	-2.2757952	0.08246658	8.0
120	400.3621	305.08093	868.68616	56.101177	364.42856	96.09349	23.691053	146.09653	-8.363271	600000	-0.119556054	482.0861	-2.3671849	0.0034767257	79.0
121	603.75476	287.3932	1171.615	308.41592	597.0	94.500725	19.746744	163.9004	-161.25525	605000	-0.12660238	411.05975	-2.4378848	0.05317584	79.0
122	1107.902	192.51466	1262.3291	728.61707	1000.0	98.98849	22.046322	147.95477	-8.468644	610000	-0.07977141	140.16145	-2.4342961	0.07512886	10.0
123	487.00958	267.3749	895.1709	125.20197	481.2	101.77899	25.301825	152.13339	7.374474	615000	-0.1106154	455.17404	-2.4927597	0.0014703524	79.0
124	1070.0652	291.6293	1354.1938	688.57806	1000.0	95.71037	25.34097	145.0601	32.48689	620000	-0.10020226	108.011566	-2.50552	0.08582748	13.0
125	726.26874	127.74424	981.269	561.91833	831.1667	90.57621	31.224483	161.29715	50.21767	625000	-0.10858351	199.29105	-2.5934367	-0.012856998	79.0
126	784.5059	461.70358	1317.1339	214.31398	628.0	101.11305	10.457516	132.19902	-3.1584845	630000	-0.028097687	364.5627	-2.6529906	0.09092934	5.0
127	926.0995	215.92062	1207.9529	642.9373	830.0	108.38775	20.250854	152.36478	-48.71133	635000	0.026048657	304.58554	-2.6312335	0.08561929	1.0
128	501.14185	306.63925	974.12085	88.603325	509.33334	90.427795	22.775103	141.2244	19.180319	640000	-0.031205358	358.04953	-2.6193516	0.088842764	5.0
129	766.742	437.5008	1327.4122	320.985	604.8571	101.41146	17.81725	162.34088	9.187432	645000	-0.061254755	511.1189	-2.651925	0.07673926	9.0
130	798.53625	329.86786	1180.2783	234.00172	816.2	99.329666	25.291481	166.0257	-16.362017	650000	-0.118686475	257.23557	-2.7187545	0.041778777	79.0
131	1041.7246	265.0975	1343.157	668.7457	869.6	104.88377	20.560041	148.66933	-15.690067	655000	-0.12177814	444.35846	-2.7716825	0.049731202	79.0
132	846.433	419.25787	1378.9585	232.28236	710.6	111.274086	25.540045	154.8556	33.447342	660000	-0.10930817	315.607	-2.8150773	0.07640835	24.0
133	481.39612	246.76193	762.2582	89.64051	416.875	111.4569	24.953062	159.6493	-21.21818	665000	-0.11547905	668.1484	-2.9003062	-0.021685665	79.0
134	593.5283	477.40695	1372.6078	17.961245	459.875	104.11406	19.219748	162.88974	-22.66554	670000	-0.11885344	616.9408	-2.9865823	0.017034644	79.0
135	923.2887	507.18225	1344.6101	143.59666	696.8	117.65165	12.723544	174.23218	-27.841887	675000	0.004850777	382.81775	-2.9977422	0.09826057	3.0
136	657.63043	464.21024	1394.4553	71.65852	510.7143	124.88649	16.173807	174.34831	-63.670563	680000	0.05239685	704.1774	-2.9985852	0.16548993	1.0
137	702.2225	500.96686	1364.5267	66.0928	602.0	110.612274	25.230352	193.19452	-22.931358	685000	-0.02055759	445.07605	-2.9966164	0.08021484	4.0
138	908.38245	431.64294	1445.9645	209.37863	754.6	116.883514	25.296778	170.72139	21.8714	690000	-0.076734826	373.5252	-3.001298	0.07708056	12.0
139	1029.2891	367.1145	1281.7673	313.67532	847.8	118.88342	21.605984	155.439	-72.0974	695000	-0.09515369	219.16408	-3.0184555	0.07620349	15.0
140	1148.0271	109.48568	1294.8041	967.2247	989.8	110.87375	22.177023	158.52406	26.113735	700000	-0.077734604	250.7673	-3.0248485	0.077219486	12.0
141	952.8265	439.8924	1348.1094	70.48047	786.0	116.014084	18.389015	168.62248	40.293545	705000	-0.11582522	408.35764	-3.119549	0.039848287	79.0
142	931.4756	518.5725	1457.5261	34.774883	768.2	112.75025	21.616055	164.17068	-23.837738	710000	-0.11971373	282.36255	-3.1537395	0.058558576	79.0
143	987.9655	414.4247	1336.2522	263.06876	776.1667	128.46902	17.502462	166.42282	-6.0607624	715000	-0.12165105	408.78845	-3.2305532	0.039933812	79.0
144	992.23505	174.24518	1270.9526	782.4289	749.6	124.58177	8.2560005	174.54758	52.08256	720000	-0.05589964	494.1773	-3.235646	0.07508275	8.0
145	999.6213	197.51434	1326.0485	790.88116	873.8	108.70565	25.148375	158.2484	-4.3760877	725000	-0.055755235	331.7543	-3.2199724	0.07569195	8.0
