Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
39	802.82733	236.73654	973.55	296.026	997.6968	13.140114	1004.78345	941.593	906.1667	1000.0	194999	83.46956	19.409845	83.46961	19.410524	6.003691	-84.0091	0.95700306	0.010398588	-3.758599e-05	2026.54301071167
40	839.6751	199.85435	975.2036	456.0129	995.6121	12.889469	1000.4621	940.1828	898.4	1000.0	199999	83.831985	19.233313	83.83199	19.234324	5.983114	-84.36827	1.0108398	0.010431128	0.00017406758	2081.253561258316
41	785.2461	312.696	975.6187	128.79477	991.2433	32.720814	1000.79315	848.8037	817.0	1000.0	204999	84.21871	19.042194	84.2187	19.04251	6.0075307	-84.739334	1.0128624	0.010335014	-7.361038e-05	2136.175046682358
42	971.96814	3.2527673	975.4199	965.96875	965.3215	161.79791	1004.75244	260.08896	1000.0	964.3	209999	84.73505	19.003368	84.73503	19.003468	5.9979663	-85.25949	0.9146383	0.010228192	2.2181619e-05	2191.069252729416
43	848.4325	247.50456	976.7453	353.4597	979.6481	21.486813	993.95416	914.89185	876.0	1000.0	214999	85.44713	18.76615	85.44707	18.767235	5.9869437	-85.965614	0.9413463	0.0098327	0.00012946271	2245.7280576229095
44	884.2026	107.06317	973.8901	733.5443	947.6447	155.19626	1000.2584	288.43744	922.3333	967.8	219999	85.83058	18.711843	85.83062	18.71238	6.0093603	-86.32924	0.8447375	0.009648815	-8.9312496e-05	2300.5587096214294
45	960.38995	12.716862	973.8628	943.7558	997.916	11.20105	1004.8654	964.92944	1000.0	1000.0	224999	85.971596	18.666727	85.971596	18.667137	5.9780736	-86.45824	0.865244	0.009458792	0.00020849376	2355.472282886505
46	815.58	314.9559	974.4149	113.98209	996.8058	2.9527133	1000.4341	991.4979	850.0	1000.0	229999	86.42789	18.426746	86.42793	18.427048	6.0097194	-86.91171	0.8739364	0.009071924	-8.696952e-05	2410.327469587326
47	965.4499	15.370126	976.36395	935.21124	978.15985	69.253136	1001.83527	681.4399	1000.0	1000.0	234999	86.738396	18.238966	86.73835	18.239794	5.9741287	-87.20998	0.83855623	0.00876616	0.00022956119	2465.1505405902863
48	723.4266	347.0077	976.69183	116.21434	990.2826	46.665203	1006.0569	787.3913	753.0	1000.0	239999	87.07994	18.005713	87.07988	18.005793	6.000689	-87.55066	0.82953405	0.008462235	-3.8991034e-06	2520.0517086982727
49	936.8688	75.68171	977.49695	785.598	993.5386	30.139816	1007.0241	870.68146	1000.0	1000.0	244999	87.25631	17.943539	87.2564	17.94351	5.995614	-87.70349	0.82265383	0.008484637	3.7692644e-05	2574.936466693878
50	976.42004	2.6311657	980.10175	972.1325	870.1217	309.0763	1005.02386	110.7675	1000.0	879.15	249999	87.26535	17.860373	87.26526	17.860645	6.0022025	-87.70629	0.753857	0.00827066	-1.6440963e-05	2629.7463643550873
